"neutral,""#Microsoft";#Cloud;Windows;Intune:;Microsoft;Offers;Cloud;Partners;New;Incentive;...:;...;calendar;year,;whi...;http://t.co/ufI0YlL7;"#TCN""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@joaoluisc:;This;New;Microsoft;Technology;Turns;Anything;Into;A;Touchscreen;(MSFT);http://t.co/Qcih8fjg;#apple;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";#SCVMM;#2012-;Session;by;@virtualfat;0;all;u;need;to;know;about;the;new;2012;version.;#e2evc;Register;"http://t.co/eZBtVm9Z""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""This";New;Microsoft;Technology;Turns;Anything;Into;A;Touchscreen;(MSFT);http://t.co/Qcih8fjg;#apple;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""...";and;we;were;just;told;what;a;#microsoft;minute;is:;it;is;95;sconds;0;1;second;which;is;from;1;to;10;minutes.;":)""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";and;#Nokia;Announce;suite;of;‘Microsoft;Apps’;for;Nokia’s;Symbian;Belle;Platform;http://t.co/c1YryIFh;#WP7;"#WP75""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""SeNews";:;Ballmer:;70%;Of;The;Time,;Google;&;Bing;Are;The;Same,;So;Try;Bing!;#Microsoft;#Bing;:;"http://t.co/6RmJ9Bgn""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""SeNews";:;Microsoft;extends;revenue;guarantees;to;Yahoo;#Yahoo;#Microsoft;:;"http://t.co/bR3MHHVg""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""SeNews";:;Ballmer;on;not;buying;Yahoo:;'Sometimes;you're;lucky';#Microsoft;#Yahoo;:;"http://t.co/E0kvSTj4""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@InternetBH:;#Microsoft;shows;'touch;screen';for;any;"surface
microsoft""""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Find";&;give;information;about;software;bugs;&;help;improve;#Microsoft;products.;Apply;to;become;a;#Beta;Tester;http://t.co/OSWEfixz;"#ITPro""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Teamfollowback";-Microsoft;expands;Windows;Phone;Marketplace;to;India;#microsoft;#windowsphone;"#india""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Check";this;video;out;--;Sesame;Street;and;Nat;Geo;TV;coming;to;Kinect;http://t.co/iw7kjQ81;#xbox;#kinect;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Cerulean";is;the;most;advanced;ERP;cloud;for;hosted;dynamics;#microsoft;#dynamics;0;"http://t.co/4J53yJwd""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@Pocketlint:;Ballmer;on;Nokia:;Really;looking;forward;to;bunch;of;new;devices;next;week;http://t.co/xjUwssZs;#wp7;#nokia;"#Microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";announces;two;new;Xbox;360;holiday;bundles;"http://t.co/GgLwTSlT""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Omni";Touch;Screen;System:;going;beyond;the;touch;"screens""""";http://t.co/aROkfnOS;;#Featured;#Tech&amp;Gadgets;#Microsoft;"#Omnitouch""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Rumor:";New;screen;sizes,;specs;coming;to;Windows;Phones;#windowsphone;#microsoft;"http://t.co/kHTDQSHo""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Teamfollowback";#Microsoft;investigating;Windows;Phone;Mango;Zune;freezing;"problems""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Check";this;video;out;--;OmniTouch;0;Demo;Video;#Microsoft;demonstrates;touch;screen;for;any;surface;"http://t.co/NL9E08Q7""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""OmniTouch";from;#Microsoft;makes;every;surface;a;#Touchscreen;|;#gadgets;"http://t.co/sSUrPnve""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""we";are;authorized;test;center;PJ,;Selangor,;for;IT;#exams;(#Cisco;#CCNA,;#Microsoft;#MCSE,;Red;Hat;#RHCE,;etc.);"http://t.co/16LPfctH""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""ToWhat";technological;extensivity;#Microsoft;willProvide;the;#CloudComputing;?;Thanks;#MS;for;Bein;aPart;ofMy;generation;"http://t.co/bsnbAhBp""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";anuncia;SQL;Server;ODBC;Driver;para;Linux!;http://t.co/kDbNjYyB;;#MS;#Linux;#Opensource;#SQL;"#Softwarelibre""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Teamfollowback";Microsoft;Q1;2012;earnings;results;due;on;Thursday;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Congratulations";to;Softline;Pastel;(@SageGroupZA);for;winning;#ISV;of;the;Year;at;#Microsoft;"#partnersummit""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Vincent";Mugambi;#Microsoft;takes;us;through;#WP;"app""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";#Cloud;Infosys;kicks;off;its;cloud;drive;with;Microsoft;partnership:;Infosys;has;accelerated;its...;http://t.co/utU4mwjK;"#TCN""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";#Wireless;#Keyboard;3000;Review;http://t.co/C4GOy04V;#wirelesskeyboardandmouse;"#mousecombos""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Free";Genuine;Copy;#Microsoft;#Windows;8;Pre-Beta;#OS:;I;don’t;know;how;long;it’s;been;out…;"http://t.co/EY8GOIrk""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""http://t.co/VgMYdlDS";found;article;on;;http://t.co/UAWHbOLz;;Fake;#Microsoft;scammers;lure;users;into;#granting;remote;access;to;"PCs""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Omni";Touch;Screen;System:;going;beyond;the;touch;"screens""""";http://t.co/SH2fCwuS;;#Featured;#Tech&amp;Gadgets;#Microsoft;"#Omnitouch""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Pinball";FX2;offers;free;'Paranormal';table;starting;next;Wednesday;http://t.co/vYXqUbJg;#microsoft;"#pinball_fx_2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@NeowinFeed:;Rumor:;New;screen;sizes,;specs;coming;to;Windows;Phones;#windowsphone;#microsoft;http://t.co/Ja9sEesh;"#neowin""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@TCMagazine:;Microsoft;talks;about;the;Start;menu;search;in;Windows;8;http://t.co/P8Go0gkS;#microsoft;#search;#start;"#windows8""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Rumor:";New;screen;sizes,;specs;coming;to;Windows;Phones;#windowsphone;#microsoft;http://t.co/Ja9sEesh;"#neowin""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@kalezo:;we;strongly;recommend;students;that;are;following;us;to;sign;up;for;the;#imaginecup;2012;contest!;http://t.co/ytn5OHym;#micr;"...""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""we";strongly;recommend;students;that;are;following;us;to;sign;up;for;the;#imaginecup;2012;contest!;http://t.co/ytn5OHym;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft's";Steve;Ballmer;attacks;#Android;phones;0;#Telegraph;http://t.co/EvkkeA8l;via;"@Telegraph""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Rumor:";New;screen;sizes,;specs;coming;to;Windows;Phones;#windowsphone;#microsoft:;A;rumor;has;surfaced;that;sugg...;"http://t.co/wHDrAQO4""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Rumor:";New;screen;sizes,;specs;coming;to;Windows;Phones;#windowsphone;#microsoft;http://t.co/gOQgJvvb;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@FierceCIO:;What;happens;to;#Skype;now;that;it;is;officially;#Microsoft's?;http://t.co/9FzSH0RY;"$MSFT""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Any";#Microsoft;trainers;in;Oxfordshire;who;offer;free;training;to;local;charities?;Unfortunately;out;of;my;catchment;area;"@Makethatlink""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""If";you;missed;it;:;#Microsoft;working;on;‘PocketTouch’;device;input;through;clothing;"http://t.co/eqz4HkNk""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Windows";Phone;Tango;and;Apollo;to;have;new;screen;resolutions?;http://t.co/KJwugoM3;#WP7;"#Microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""wasn't";impressed;with;the;#iPhone4S;and;now;not;impressed;with;the;#GalaxyNexus,;so;let's;see;what;#Nokia;0;#Microsoft;have;to;"offer...""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@rinconindia:;#OpenText;#Alchemy;Client;programs;are;now;compatible;with;#Microsoft;#Office;"#2007.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";CEO;Steve;Ballmer;on;Not;Buying;#Yahoo;:;“Sometimes,;You’re;Lucky”;"http://t.co/WMCXWysh""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";excludes;tablets;from;its;holiday;advertising;push;"http://t.co/kPslZjFC""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""been";using;#microsoft;@office;for;years?;well;here;are;some;tips;to;be;more;efficient;that;even;you;might;not;know!;"http://t.co/HnXvwypp""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";#LifeCam;NX-3000;#Webcam;(Gray);Review;http://t.co/zJMHBPH7;#nx3000;#laptopwebcam;#notebooks;"#laptop""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""The";Scribble;SharePoint;Blog:;SharePoint;2013;Workflows.;Maybe;Microsoft;can;buy;Nintex?;#Microsoft;#SharePoint;#SP210;#Workflow;"#Nintex""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""@siobhancoda";is;your;anti;virus;isn't;just;a;90;day;trial,;could;leave;you;exposed;in;the;near;future;#free;#microsoft;#antivirus;"#software""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Steve";Ballmer;Says;"Luck""""";Kept;Microsoft;From;Buying;Yahoo;In;2008;http://t.co/9sDNmC0Y;#Microsoft;"#Yahoo""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";CEO;says;company;got;"lucky""""";when;Yahoo;deal;fell;apart;#microsoft;#steveballmer:;Microsoft;CEO;Steve;...;"http://t.co/Zyetras0""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";CEO;says;company;got;"lucky""""";when;Yahoo;deal;fell;apart;#microsoft;#steveballmer;http://t.co/8fxt1ef8;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";CEO;says;company;got;"lucky""""";when;Yahoo;deal;fell;apart;#microsoft;#steveballmer;"http://t.co/qGxn8d2l""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Now";I;that;i;know;god;exists,;realisation;dawns;on;me;that,;he;hates;"me
microsoft""""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#microsoft";says;#android;is;too;complex.;;Interesting;0;from;a;user;angle;contrast;#windows;with;#macos;for;a;"comparison.http://goo.gl/Wu3Zm""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Intervate";wins;content;management;partner;of;the;year;2011;#Microsoft;"#techedafrica""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Intervate";wins;the;portals;and;collaboration;partner;of;the;year;2011;#Microsoft;"#techedafrica""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft's";Steve;Ballmer;attacks;#Android;phones;(Telegraph);0;"http://t.co/9wbIy1Er""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@marcfletcher:;#Intervate;wins;the;portals;and;collaboration;partner;of;the;year;2011;#Microsoft;"#techedafrica""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@InternetBH:;Microsoft;finalises;Skype;deal;0;IT;Business;0;News;&;Features;0;http://t.co/F9b14RY3:;http://t.co/275l0zay;#skype;#Micr;"...""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@NeowinFeed:;Microsoft;CEO;says;company;got;"lucky""""";when;Yahoo;deal;fell;apart;#microsoft;#steveballmer;http://t.co/l5uNInSW;"#neowin""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";talks;about;the;Start;menu;search;in;Windows;8;http://t.co/P8Go0gkS;#microsoft;#search;#start;"#windows8""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";CEO;says;company;got;"lucky""""";when;Yahoo;deal;fell;apart;#microsoft;#steveballmer;http://t.co/l5uNInSW;"#neowin""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@sanjeevgadre:;#Ballmer;says;that;#Microsoft;dodged;a;bullet;when;it;failed;to;acquire;#Yahoo;in;2008;|;Wish;1;of;my;ex-employers;was;"...""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Ballmer";says;that;#Microsoft;dodged;a;bullet;when;it;failed;to;acquire;#Yahoo;in;2008;|;Wish;1;of;my;ex-employers;was;lucky;like;that;"2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Ballmer";Feels;Lucky;Microsoft;Didn't;Buy;Yahoo;in;2008,;http://t.co/mPZoilRs;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#HP";VirtualSystem;for;#Microsoft;is;the;latest;solution;from;HP;&;Microsoft.;http://t.co/w8IXiboT;"#hpci""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";employees;reveal;they’re;working;on;next-generation;#Xbox;;"http://t.co/XE7RL7a8""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@ShawnWildermuth:;OMFG:;http://t.co/Rit4WJq3;#gates;#ballmer;#nightAtTheRoxbury;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""@mdhughes";I;have;the;strangest;feeling;we've;done;this;exact;thing;before.;#arial;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";#Cloud;Services,;...federal;government;appears;to;have;resulted;in;a;decision;favoring;#Microsoft;"http://t.co/bz0uabpP""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Any";surface;touch;http://t.co/ymNtCIKG;#Microsoft;"#Technology""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#microsoft";#3Q;(or;1Q12);#conferencecall;10/20/11;"http://t.co/zm9Dye63""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Free";Microsoft;adCenter;Credits;http://t.co/OBUxExci;#webhostingcoupon;#adcenter;#credits;#free;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@SQLServer:;#Microsoft;made;many;announcements;at;#SQLPass;Summit.;Read;the;blog;post;for;a;recap:;http://t.co/KSgglnDC;#sqlserver;#s;"...""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";excludes;tablets;from;its;holiday;advertising;#push:;Fresh;details;of;Microsoft’s…;"http://t.co/SXFPd9Xj""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Hm...";Can't;decide;if;I;should;like;it;or;not...;#Microsoft;#OmniTouch;;"http://t.co/k074N0z2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Amazing";that;at;#microsoft;#TechEdAfrica;everyone;is;running;iOS;phones;"!""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@WesleyBackelant:;Marketeer;of;the;Year;@;http://t.co/O07MOLI4;Please;support;@davidmerzel;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";extends;revenue;guarantees;to;Yahoo:;Yahoo;disclosed;today;that;Microsoft;extended…;"http://t.co/NWLalDdd""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Ballmer";On;Not;Buying;#Yahoo:;“Sometimes;You’re;Lucky”;http://t.co/7ButjnVO;&gt;;most;interesting;part;=;nascent;#Microsoft;cloud;"leadership""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""New";Microsoft;Security;Essentials;v2.1;Released;with;updated;Antimalware;Engine;http://t.co/2etgYjEZ;#Microsoft;#SecurityEssentials;"#Windows""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#MIcrosoft";Launches;Reseller;RewardHub;for;Resllers;"http://t.co/scPUl9Yz""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@Maven_Infosoft:;#Patent;Wars:;#Google;vs.;#Samsung;vs.;#Apple;vs.;#Motorola;vs.;#Microsoft;vs.;#Oracle;0;;"http://t.co/PjxURwrp""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Cyclone";II;1.0.2;http://t.co/n6LR23KJ;#c++;#microsoft;"#music""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Zero-day";exploits;are;low;in;number,;but;pose;big;threat,;experts;say:;http://t.co/Tk7i6fw4;#Microsoft;"#ITsecurity""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Coursey,";Forbes;0;Open;Letter:;*Steve;Ballmer,;Please;Retire*;;http://t.co/1uYbXD0Q;#OpenLetter;#SteveBallmer;"#Microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Patent";Wars:;#Google;vs.;#Samsung;vs.;#Apple;vs.;#Motorola;vs.;#Microsoft;vs.;#Oracle;0;;"http://t.co/PjxURwrp""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";#Cloud;Microsoft;0;Capture;the;Cloud:;...;through;the;Rookie,;Veteran,;and;All-Star;tiers;provid...;http://t.co/tnxYUxvA;"#TCN""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";Natural;#Ergonomic;#Keyboard;4000;Review;"http://t.co/blz7dtsy""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""@ParadoxicalMike";yes...;our;is;under;lock;and;key...;we;are;guarded;by;the;mighty;#Microsoft....;unlike;#google;with;it's;"androids""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""The";way;you;can;"understand
microsoft""""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@neon_ness:;Yahoo;Profit;Drops;26;Per;Cent!;http://t.co/Jd3X8SGM;#yahoo;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Save";ink;by;printing;certain;areas;of;your;doc.;Highlight;the;text,;click;Print,;under;Page;Range;tick;‘Selection’.;#microsoft;#word;"#office""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""@bsteelooper:";I;vouched;for;you;in;#programmer,;#microsoft;engineer,;and;#ethical;hacker;on;Connect.Me;"http://t.co/HIJqPBso""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";adCenter;Promo;Code;–;Free;$25;credit;http://t.co/XwC7xvK8;#webhostingcoupon;#adcenter;#code;#credit;#free;#microsoft;"#promo""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Yahoo";Profit;Drops;26;Per;Cent!;http://t.co/7AdG1Hss;#yahoo;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Yahoo";Profit;Drops;26;Per;Cent!;http://t.co/Jd3X8SGM;#yahoo;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Testing";Windows;8;Developer;Preview;"#microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""U-Village";store;fits;Microsoft;consumer;strategy;http://t.co/OyGo65p1;#microsoft;"#Technology""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";Announces;Interactive;TV;For;Children’s;Games;&;Story;Books;#Xbox;#Microsoft;#family;#fb;"http://t.co/BOCzCmbg""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Microsoft";CEO;on;not;http://t.co/veCmSAHQ;#Buying;#Lucky;"#Microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Reviora";can;host;#Microsoft;#Dynamics;#SL;#MSDYNERP;0;"http://t.co/WFoopX1Y""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""New";post:;Microsoft;Windows;7;Home;Premium;http://t.co/FkruCQIs;#Home;#Microsoft;"#Premium""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""CEO";Ballmer's;(non)answer;on;whether;Microsoft;will;build;its;own;Windows;Phone;#Ballmer;#Microsoft;#fb;"http://t.co/9GuMpF8V""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""Congrats";to;the;5;big;#winners;of;the;Get;certified-Get;"happy""""";#Sweepstakes!;;EZ;log-in&gt;Contests&gt;Winners:;;http://t.co/396AtoHF;"#Microsoft""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@HPC_Guru:;LINQ;to;#HPC:;#Microsoft;closes;in;on;delivering;its;own;#Hadoop;competitor;http://t.co/rsRmJPob;#dryad;#BigData;via;@mary;"...""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""228MB";for;what;is;basically;a;glorified;chat;client.;;Oh,;Microsoft.;;#lync;#microsoft;"http://t.co/oktrAysu""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Job";#ICT;System;Engineer;(m/w):;planova;human;capital;ag,;Luzern;http://t.co/2PJo4Dqr;#Microsoft;"#IT""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Apple";vs;#Microsoft:;Two;Opposite;Approaches;to;Building;an;OS;http://t.co/ZAMoDZ9O;#Windows8;#OSX;"#iOS5""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""RT";@bcopher:;Anyone;know;where;I;can;get;a;free;trial;of;#microsoft;#frontpage;for;"#mac?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#microsoft";makes;every;surface;a;touch;screen;http://t.co/n2GC2gK4;#touch;"#gesture""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"neutral,""#Microsoft";CEO;Steve;Ballmer;on;Not;#Buying;#Yahoo:;“Sometimes,;You’re;Lucky”;http://t.co/uyDNZ4r0;#mcommerce;"#business""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
